7,
7,
5,
9,
9,
10,
10,
14,
7,
5,
7,
6,
9,
7,
9,
9,
13,
12,
8,
8,
10,
8,
5,
6,
5,
4,
8,
7,
11,
9,
5,
9,
14,
3,
6,
4,
9,
7,
8,
5,
6,
6,
12,
6,
9,
8,
10,
6,
13,
12,
3,
9,
4,
11,
6,
11,
4,
5,
8,
10,
14,
13,
12,
9,
7,
9,
12,
5,
12,
12,
11,
10,
7,
7,
8,
6,
7,
8,
8,
8,
15,
13,
9,
10,
9,
9,
15,
8,
6,
7,
9,
8,
8,
9,
4,
16,
10,
7,
8,
8,
9,
9,
6,
7,
9,
8,
7,
8,
7,
8,
7,
12,
11,
6,
3,
8,
10,
6,
9,
8,
8,
15,
8,
11,
9,
15,
8,
11,
12,
10,
13,
9,
4,
9,
6,
7,
11,
6,
8,
16,
12,
13,
8,
9,
10,
4,
6,
8,
11,
5,
11,
11,
10,
10,
9,
11,
7,
9,
15,
4,
10,
5,
7,
7,
12,
11,
9,
9,
12,
7,
11,
11,
5,
5,
7,
9,
7,
11,
8,
9,
7,
12,
10,
11,
7,
9,
10,
7,
9,
4,
7,
15,
6,
9,
9,
11,
14,
7,
9,
6,
12,
10,
7,
7,
7,
6,
7,
8,
8,
6,
10,
9,
6,
11,
12,
7,
10,
6,
6,
7,
9,
11,
11,
10,
9,
8,
13,
8,
7,
14,
5,
11,
12,
4,
12,
6,
8,
11,
5,
7,
13,
3,
3,
9,
10,
8,
5,
10,
12,
6,
4,
7,
10,
12,
4,
9,
