372.16,755.86,1143.91,1446.39,1757.63,2032.72,2315.8,2603.43,609.58,1266.33,1921.17,2774.61,2873.62,3301.99,3697.02,4176.27,1285.65,3054.84,3776.93,4657.58,5549.29,6419.12,7280.25,7994.09,2510.84,6212.75,7121.42,10004.67,9999.91,11304.08,13356.19,15007.5,4942.37,8365.87,9730.47,9712.13,9059.55,11655.02,12736.69,11410.56,7809.21,9176.75,11868.56,7831.66,9729.63,9280.36,14006.83,8049.71,6274.62,4275.3,4923.75,4391.75,5941.7,8592.33,6029.37,4627.69,
369.52,744.8,1132.74,1426.19,1721.14,1995.58,2283.69,2564.9,635.2,1476.23,1969.65,2700.25,3396.42,3895.64,3726.35,4842.29,1245.71,2587.44,4360.67,4529.85,5953.24,6209.3,7493.19,7928.36,2773.46,4884.96,7303.9,8729.76,9943.8,11381.81,15792.65,14786.4,3916.29,8744.52,10355.13,10647.38,13054.63,11216.55,10780.31,9857.63,10838.34,8215.01,7512.35,7900.43,7010.65,7548.23,8562.15,7768.61,8565.7,5911.15,5178.08,6182.23,5119.83,5396.43,4921.65,7219.44,
364.81,732.95,1106.67,1389.04,1671.54,1963.07,2244.65,2528.87,602.35,1448.65,1838.39,2694.22,2645.43,3679.88,3576.91,4040.95,1432.51,2485.21,3669.42,5370.44,5421.74,5475.9,7018.05,7708.46,2305.18,5973.8,7040.38,8686.64,11575.05,12065.96,13029.43,14212.82,4254.91,9300.94,10989.94,11081.48,10010.27,12516.08,9560.58,9342.67,10471.99,12039.97,7935.77,10859.83,7741.61,8320.41,8593.91,7052.9,7988.84,5429.79,5694.45,5762.22,5415.91,6023.05,5217.27,7905.36,
359.06,728.27,1083.44,1362.61,1644.73,1928.2,2215.81,2505.87,612.17,1419.28,1849.49,2659.15,2764.76,3594.09,3589.84,3980.98,1399.07,2382.18,3530.44,4861.06,5194.48,7001.74,6139.45,7344.6,2728.67,4835.38,6381.27,7967.85,9727.71,12741.23,11988.7,14950.51,4843.37,9845.72,10946.94,11889.21,10437.73,9500.09,10346.07,10307.22,6995.37,10163.23,8165.46,7906.24,7284.99,10495.6,7441.31,8721.04,6534.17,5593.32,5196.04,5961.54,5008.91,6255.96,5353.72,5327.54,
342.6,707.09,1054.67,1313.62,1611.57,1867.72,2059.11,2251.13,592.02,1161.13,2058.98,2166.42,2916.67,2980.71,3346.37,3688.39,1118.85,2353.54,3308.29,4048.92,5540.04,5469.49,5319.72,6644.84,2462.64,4699.76,6121.85,7209.59,7506.68,7888.72,8886.95,9252.82,4874.46,7178.08,8578.99,9139.5,9280.56,9502.79,8697.26,9130.68,6421.7,7564.42,8531.3,7800.34,9096.94,7018.52,8574.97,7903.65,8983.86,4895.72,6990.17,7500.33,4534.59,7296.82,6305.38,7174.28,
326.82,671.25,971.96,1193.65,1391.85,1586.06,1785.32,2007.12,539.9,1132.5,1900.68,2026.69,2348.53,2679.52,2977.77,3214.1,1039.74,2176.29,3440.43,3620.92,3803.71,4227.2,4638.92,4686.33,1937.38,4532.16,4636.13,4520.51,4799.8,4758.24,5029,5035.11,2784.03,4989.58,4794.91,4913.26,5037.49,5040.1,5046.47,5051.18,4029.14,4740.72,5008.41,5033.59,5039.88,5040.51,5020.32,4979.65,4993.57,5033,5031.45,4979.88,4960.1,4959.21,4948.92,4932.18,
300.2,621,796.51,983.54,1223.48,1390.43,1452.02,1502.81,478,985.95,1525.12,1658.92,1878.36,2185.08,2044.87,2307.97,990.82,1997.84,2277.81,2426.67,2441.54,2457.28,2501.94,2486.93,1992.29,2559.54,2518.43,2540.49,2552.58,2565.05,2558.22,2557.41,2432.28,2554.53,2509.38,2533.69,2551.91,2557.39,2555.3,2549.77,2522.02,2549.27,2549.53,2547.69,2545.49,2544.43,2543.43,2538.2,2547.55,2511.61,2538.04,2525.94,2528.07,2529.83,2526.23,2524.05,
