CurSeg-2048,164.18,268.99,322.54,349.99,295.37,455.69,521.71,544.5,491.94,659.55,713.88,732.35,667.69,831.71,822.58,931.34,691.28,930.87,898.74,766.34,1639.11,2436.18,2281.91,2132.17,3590.18,4950.28,4164.12,3499.29,6582.31,8869.82,7305.95,6342.35
CurSeg-1024,128.89,216.62,263.28,297.7,232.79,378.79,434,475.41,408.07,589.84,638.29,689.58,605.23,704.01,777.46,794.36,665.47,871.38,781.8,858.77,785.71,1258.72,1668.08,1776.32,3348.26,4456.41,4634.95,4514.06,6885.58,9174.48,8612.79,9065.7
CurSeg-512,164.22,266.07,320.8,350.21,293.1,453.05,521.39,540.37,488.06,653.2,699.66,711.81,640.78,799.71,843.65,920.56,693,859.99,905.13,716.79,1876.48,3256.28,3316.17,3085.8,4317.54,7039.64,5422.73,6444.06,8282.99,14323.71,12226.42,11774.13
CurSeg-256,142.78,239.21,293.54,323.52,261.63,416.95,489.25,521.08,442.66,634.42,723.57,779,602.55,874.88,1028.72,1155.99,764.61,1274.16,1183.35,1236.19,2145.86,3818.25,3695.27,3839.25,4389.04,8803.71,7727.79,6790.47,8973.31,20684.51,14760.36,14271.12
CurSeg-128,134.73,227.82,283.95,312.35,247.52,400.25,477.19,518.21,417.01,605.39,733.28,812.87,552.77,840.72,972.96,1237.02,774.71,1274.98,1453.36,1314.64,2237.75,4313.77,4179.65,3900.96,3735.09,9783.83,7673.99,7353.33,7828.96,15728.04,13183.83,12972.99
