insert,137.43,259.16,351.45,421.92,230.9,390.56,594.38,689.45,421.92,792.82,1047.5,1074.68,670.84,1260.21,1631.66,1801.29,1344.58,1835.08,1701.65,1572.41,3258.64,3802.19,3724.11,3436.32,10594.38,5076.66,6534.3,5494.89,20781.22,13804.54,11465.35,12159.61
search,188.13,355.32,489.52,590.71,363.72,680.27,906.93,1047.3,683.38,1180.88,1623.79,1832.23,1242.17,2120.13,1894.94,2172.11,2081.1,4025.8,2041.25,2061.91,3723.36,5403.23,8514.75,3775.3,19303.33,7469.23,16580.01,9073.7,22657.36,27809.95,33182.11,32825.79
