64xCurSeg,199.02,381.81,525.09,588.01,384.35,718.52,977.96,1103.4,726.54,1338.09,1669.08,1892.4,1300.96,2264.64,2910.29,3324.1,2142.22,3383.61,4241.66,975.06,6994.63,11430.09,4061.21,14798.94,23305.64,32974.89,33781.45,10541.6,67436.25,84944.79,42069.23,40877.46
32xCurSeg,220.23,425.17,693.33,695.48,424.88,973.44,1297.91,1489.78,852.62,1623.18,2155.84,2515.51,1566.08,2995.07,3834.93,4410.1,2693.18,4602.68,5352.74,5458.8,7332.82,13327.75,5779.11,15222.78,25659.82,34296.61,35206.35,34906.41,66750.47,65213.62,73681.18,36767.68
16xCurSeg,215.14,420.06,559.32,639.6,420.47,791.53,1054.38,1172.65,776.34,1421.83,1805.33,2008.75,1395.19,2411.04,3102.8,3459.74,2339.19,3807.67,4782.52,5801.08,7502.42,13160.8,10702.74,14167.05,24226.68,31331.79,29458.76,23641.29,61069.76,35917,24438.68,45107.57
8xCurSeg,217.18,418.29,547.91,619.45,422.06,801.05,1044.34,1141.58,790.8,1469.33,1776.81,2017,1441.03,2439.93,3097.77,3414.84,2284.61,3787.16,4345.73,4468.98,7372.63,12032.96,12424.04,6742.97,20524.05,26546.28,19821.46,15320.46,50317.33,45323.85,34006.78,22948.07
